40,1966068338,M,D,373933,D,639201,3373574400,1589.205135410834,58.94475293467117,N,Y,N,N,3696969600
41,1650708338,M,D,39007,H,87913,3402950400,415.73561935499026,183.66420164840252,Y,Y,N,Y,3696969600
42,1335348338,F,G,254521,F,472657,3312921600,1225.8381529866247,3330.3261064497733,Y,Y,Y,Y,3696969600
43,1902996338,M,B,35911,F,589057,3227212800,830.3140887753356,150.90352997745416,Y,N,N,N,3696969600
44,1524564338,F,D,343983,K,849163,3619555200,37.81945040672204,930.9004902809428,N,Y,N,Y,3696969600
45,1461492338,M,D,624891,G,829011,3624825600,962.4320451347727,1552.1061499568941,Y,Y,Y,Y,3696969600
46,1619172338,F,L,33673,J,39801,3454617600,259.9792535482622,595.5257388240656,N,Y,N,Y,3696969600
47,2943684338,M,G,987043,F,542433,3382473600,1387.7873283820336,1927.3034195643943,N,Y,N,N,3696969600
48,3038292338,M,L,696391,A,87321,3530822400,191.7165459638317,1603.1558698865795,Y,N,Y,Y,3696969600
49,1808388338,M,F,469911,F,485113,3536956800,2024.1831524932422,292.28293578201954,Y,Y,Y,N,3696969600
50,2376036338,M,D,757771,F,543907,3473625600,270.62603542687214,640.4157168335772,Y,N,Y,N,3696969600
